Customer ID,Count,Avg Order Value,Average Rating,Average Delivery Time,Delivery Delay Mode,Refund Requested Mode,Platform Mode,Product Category Mode
CUST7172,12,619.5,2.75,23.583333333333332,0,1,JioMart,Grocery
CUST1311,12,551.4166666666666,2.75,31.333333333333332,0,1,Blinkit,Snacks
CUST1450,12,532.5,3.25,28.333333333333332,0,0,Blinkit,Grocery
CUST4637,12,740.9166666666666,2.75,27.75,0,1,JioMart,Personal Care
CUST7550,12,659.25,3.9166666666666665,31.25,0,0,Blinkit,Personal Care
CUST6118,12,475.4166666666667,2.5833333333333335,27.0,0,1,Blinkit,Grocery
CUST8189,12,691.4166666666666,3.8333333333333335,25.916666666666668,0,0,Swiggy Instamart,Grocery
CUST3734,12,743.6666666666666,3.3333333333333335,26.833333333333332,0,0,JioMart,Beverages
CUST6338,12,740.0833333333334,3.4166666666666665,31.75,0,0,Swiggy Instamart,Personal Care
CUST2900,12,360.25,3.5,32.083333333333336,0,0,JioMart,Fruits & Vegetables
CUST1843,12,320.1666666666667,2.8333333333333335,28.833333333333332,0,1,Swiggy Instamart,Snacks
CUST5043,12,539.3333333333334,3.75,23.833333333333332,0,0,Swiggy Instamart,Snacks
CUST9378,12,801.6666666666666,3.9166666666666665,26.666666666666668,0,0,JioMart,Personal Care
CUST8115,12,677.5,4.5,27.75,0,0,Blinkit,Grocery
CUST2974,12,487.1666666666667,3.0833333333333335,30.416666666666668,0,0,Swiggy Instamart,Snacks
CUST1886,12,520.75,3.6666666666666665,32.333333333333336,0,0,Swiggy Instamart,Snacks
CUST3674,12,570.4166666666666,3.75,25.0,0,0,Swiggy Instamart,Dairy
CUST1827,12,611.25,2.5,29.75,0,1,Blinkit,Beverages
CUST3425,12,727.6666666666666,2.9166666666666665,28.083333333333332,0,0,Blinkit,Fruits & Vegetables
CUST3534,12,420.5833333333333,3.9166666666666665,27.833333333333332,0,0,JioMart,Fruits & Vegetables
CUST9869,12,675.3333333333334,3.0,31.833333333333332,0,0,Blinkit,Grocery
CUST1298,12,795.5833333333334,2.9166666666666665,30.75,0,1,JioMart,Fruits & Vegetables
CUST8684,12,495.5833333333333,3.9166666666666665,28.833333333333332,0,0,Blinkit,Beverages
CUST4178,12,654.8333333333334,3.5,29.833333333333332,0,0,Swiggy Instamart,Dairy
CUST2264,12,537.9166666666666,3.25,28.583333333333332,0,0,JioMart,Dairy
CUST6681,12,579.3333333333334,3.4166666666666665,27.833333333333332,0,0,JioMart,Dairy
CUST6822,12,538.0,2.4166666666666665,29.916666666666668,0,1,Blinkit,Grocery
CUST5519,12,475.9166666666667,3.3333333333333335,31.0,0,0,Swiggy Instamart,Beverages
CUST5221,12,473.25,3.0833333333333335,28.25,0,0,JioMart,Beverages
CUST4726,12,587.5,3.0833333333333335,28.583333333333332,0,1,JioMart,Grocery
CUST7987,12,481.5833333333333,3.75,33.25,0,0,Blinkit,Snacks
CUST2249,12,763.5833333333334,2.6666666666666665,28.0,0,1,Swiggy Instamart,Personal Care
CUST4475,12,665.75,3.0833333333333335,24.583333333333332,0,1,Blinkit,Grocery
CUST1721,12,524.8333333333334,3.6666666666666665,30.333333333333332,0,0,Blinkit,Fruits & Vegetables
CUST6222,12,713.5,2.8333333333333335,31.166666666666668,0,0,Blinkit,Dairy
CUST7821,12,532.4166666666666,3.5833333333333335,31.583333333333332,0,0,Swiggy Instamart,Dairy
CUST9561,12,518.5833333333334,3.25,32.5,0,0,Blinkit,Personal Care
CUST8253,12,732.0,2.6666666666666665,33.5,0,1,JioMart,Personal Care
CUST5871,12,666.4166666666666,2.8333333333333335,23.833333333333332,0,1,Blinkit,Beverages
CUST6729,12,625.9166666666666,2.5,33.166666666666664,0,1,Swiggy Instamart,Fruits & Vegetables
CUST4667,12,709.3333333333334,4.083333333333333,34.75,0,0,Blinkit,Dairy
CUST2613,12,602.9166666666666,3.5,29.5,0,0,Blinkit,Grocery
CUST8246,12,563.9166666666666,2.8333333333333335,35.166666666666664,0,0,Blinkit,Dairy
CUST8355,12,406.4166666666667,3.8333333333333335,26.25,0,0,Blinkit,Fruits & Vegetables
CUST9749,12,506.4166666666667,3.3333333333333335,26.333333333333332,0,0,JioMart,Dairy
CUST9224,12,705.1666666666666,2.6666666666666665,27.5,0,1,JioMart,Dairy
CUST2337,12,581.1666666666666,3.5833333333333335,25.25,0,0,JioMart,Beverages
CUST7859,12,560.3333333333334,2.75,34.416666666666664,0,1,Swiggy Instamart,Personal Care
CUST5214,12,686.3333333333334,2.8333333333333335,31.0,0,1,Swiggy Instamart,Grocery
CUST4424,12,576.3333333333334,2.9166666666666665,28.333333333333332,0,0,Swiggy Instamart,Fruits & Vegetables
CUST5792,12,597.0833333333334,3.1666666666666665,31.583333333333332,0,0,Blinkit,Beverages
CUST9202,12,424.4166666666667,3.3333333333333335,30.416666666666668,0,0,Blinkit,Snacks
CUST5995,12,616.3333333333334,3.6666666666666665,30.833333333333332,0,0,Blinkit,Personal Care
CUST6240,12,703.8333333333334,3.25,30.666666666666668,0,0,Blinkit,Beverages
CUST3134,12,622.25,3.0833333333333335,27.0,0,0,Blinkit,Personal Care
CUST4034,12,677.9166666666666,3.5,28.666666666666668,0,0,Blinkit,Grocery
CUST6725,12,778.75,3.0,30.416666666666668,0,1,Blinkit,Beverages
CUST1929,12,913.6666666666666,2.9166666666666665,28.583333333333332,0,0,JioMart,Grocery
CUST5766,12,341.0833333333333,3.8333333333333335,28.333333333333332,0,0,Blinkit,Dairy
CUST7531,12,483.4166666666667,3.0,26.416666666666668,0,1,Blinkit,Dairy
CUST8954,12,503.0,3.8333333333333335,34.25,0,0,Blinkit,Beverages
CUST4761,12,481.25,3.25,31.166666666666668,0,0,JioMart,Snacks
CUST2262,12,468.6666666666667,3.25,27.5,0,0,Swiggy Instamart,Fruits & Vegetables
CUST9368,12,539.8333333333334,2.4166666666666665,27.833333333333332,0,1,Swiggy Instamart,Dairy
CUST3577,12,982.3333333333334,2.8333333333333335,31.166666666666668,0,1,Swiggy Instamart,Personal Care
CUST9070,12,663.0,3.0,28.75,0,0,JioMart,Snacks
CUST1915,12,546.5,2.0,27.166666666666668,0,1,Blinkit,Beverages
CUST5180,12,533.6666666666666,3.4166666666666665,27.166666666666668,0,0,Swiggy Instamart,Fruits & Vegetables
CUST2737,12,421.5,2.9166666666666665,26.25,0,0,Blinkit,Fruits & Vegetables
CUST8235,12,810.0833333333334,3.0,22.833333333333332,0,1,JioMart,Dairy
CUST6128,12,574.5833333333334,3.3333333333333335,28.0,0,0,Blinkit,Dairy
CUST8388,12,763.0833333333334,3.6666666666666665,33.333333333333336,0,0,Blinkit,Beverages
CUST8097,12,543.9166666666666,2.9166666666666665,29.583333333333332,0,1,Swiggy Instamart,Beverages
CUST2707,12,590.0833333333334,3.5,30.333333333333332,0,0,Blinkit,Dairy
CUST9911,12,660.5,4.083333333333333,26.833333333333332,0,0,Swiggy Instamart,Beverages
CUST6912,12,402.8333333333333,3.0,35.166666666666664,0,1,Blinkit,Fruits & Vegetables
CUST5494,12,672.9166666666666,3.5833333333333335,29.833333333333332,0,0,Blinkit,Dairy
CUST4457,12,681.4166666666666,2.6666666666666665,33.166666666666664,0,1,Swiggy Instamart,Beverages
CUST1668,11,879.8181818181819,2.8181818181818183,31.636363636363637,0,1,Blinkit,Personal Care
CUST2330,11,498.09090909090907,2.4545454545454546,28.818181818181817,0,1,JioMart,Grocery
CUST4404,11,600.1818181818181,2.727272727272727,26.09090909090909,0,1,Blinkit,Fruits & Vegetables
CUST9042,11,629.6363636363636,2.909090909090909,30.454545454545453,0,1,Blinkit,Snacks
CUST6666,11,516.5454545454545,3.272727272727273,35.45454545454545,0,1,Blinkit,Snacks
CUST1473,11,596.6363636363636,3.6363636363636362,33.09090909090909,0,0,Blinkit,Beverages
CUST7241,11,637.7272727272727,2.909090909090909,29.0,0,1,JioMart,Grocery
CUST1087,11,881.0909090909091,3.4545454545454546,32.18181818181818,0,0,JioMart,Personal Care
CUST4102,11,622.8181818181819,2.8181818181818183,29.363636363636363,0,1,JioMart,Grocery
CUST4747,11,746.5454545454545,2.909090909090909,30.545454545454547,0,1,JioMart,Dairy
CUST7953,11,427.8181818181818,3.0,37.45454545454545,1,1,JioMart,Snacks
CUST6772,11,599.7272727272727,3.6363636363636362,31.636363636363637,0,0,Swiggy Instamart,Dairy
CUST5106,11,780.1818181818181,2.727272727272727,31.09090909090909,0,1,JioMart,Personal Care
CUST6704,11,574.0909090909091,2.8181818181818183,23.0,0,1,Blinkit,Fruits & Vegetables
CUST1174,11,534.3636363636364,2.909090909090909,23.181818181818183,0,0,Blinkit,Snacks
CUST5635,11,612.8181818181819,3.090909090909091,30.272727272727273,0,1,JioMart,Fruits & Vegetables
CUST6428,11,1013.2727272727273,3.0,32.54545454545455,0,1,JioMart,Personal Care
CUST4544,11,879.5454545454545,3.090909090909091,28.818181818181817,0,0,JioMart,Personal Care
CUST5650,11,726.2727272727273,3.272727272727273,29.181818181818183,0,1,Swiggy Instamart,Beverages
CUST1969,11,762.6363636363636,3.8181818181818183,27.181818181818183,0,0,Swiggy Instamart,Fruits & Vegetables
CUST7567,11,580.7272727272727,3.272727272727273,31.545454545454547,0,0,Blinkit,Dairy
CUST8743,11,540.6363636363636,4.0,24.272727272727273,0,0,Blinkit,Dairy
CUST3249,11,686.1818181818181,3.4545454545454546,29.363636363636363,0,0,JioMart,Fruits & Vegetables
CUST6411,11,707.3636363636364,3.4545454545454546,32.72727272727273,0,0,Blinkit,Grocery
CUST2880,11,558.0,2.727272727272727,28.454545454545453,0,1,Blinkit,Beverages
CUST8503,11,518.2727272727273,3.0,29.181818181818183,0,1,Swiggy Instamart,Fruits & Vegetables
CUST6465,11,428.3636363636364,2.8181818181818183,31.636363636363637,0,1,Blinkit,Beverages
CUST9905,11,291.1818181818182,2.4545454545454546,32.72727272727273,0,1,Blinkit,Snacks
CUST4492,11,591.8181818181819,3.1818181818181817,28.545454545454547,0,0,Blinkit,Beverages
CUST9400,11,731.0909090909091,1.9090909090909092,25.727272727272727,0,1,JioMart,Beverages
CUST8217,11,543.8181818181819,3.4545454545454546,28.90909090909091,0,0,JioMart,Fruits & Vegetables
CUST8334,11,613.3636363636364,3.4545454545454546,33.09090909090909,0,0,Blinkit,Grocery
CUST2450,11,688.4545454545455,4.181818181818182,36.90909090909091,0,0,Blinkit,Personal Care
CUST3944,11,663.4545454545455,2.8181818181818183,27.90909090909091,0,1,JioMart,Beverages
CUST9741,11,620.5454545454545,2.5454545454545454,25.454545454545453,0,1,Blinkit,Grocery
CUST7274,11,694.6363636363636,3.1818181818181817,23.727272727272727,0,1,Swiggy Instamart,Dairy
CUST9602,11,461.90909090909093,3.0,28.545454545454547,0,1,JioMart,Snacks
CUST9072,11,783.3636363636364,4.454545454545454,28.90909090909091,0,0,Swiggy Instamart,Fruits & Vegetables
CUST9582,11,703.3636363636364,3.272727272727273,33.54545454545455,0,0,JioMart,Personal Care
CUST5777,11,781.3636363636364,3.5454545454545454,31.0,0,0,JioMart,Grocery
CUST5979,11,791.2727272727273,2.6363636363636362,25.0,0,1,Swiggy Instamart,Personal Care
CUST7170,11,602.6363636363636,4.181818181818182,29.09090909090909,0,0,Swiggy Instamart,Beverages
CUST7476,11,536.8181818181819,3.090909090909091,30.454545454545453,0,1,JioMart,Dairy
CUST7314,11,403.72727272727275,2.909090909090909,26.09090909090909,0,1,Blinkit,Dairy
CUST4918,11,561.5454545454545,2.8181818181818183,25.545454545454547,0,1,Blinkit,Grocery
CUST7621,11,576.5454545454545,2.4545454545454546,27.90909090909091,0,1,Blinkit,Dairy
CUST1316,11,833.0,4.181818181818182,36.0,0,0,JioMart,Grocery
CUST2374,11,822.6363636363636,2.6363636363636362,25.0,0,1,JioMart,Grocery
CUST8683,11,581.0,3.0,26.636363636363637,0,1,Blinkit,Beverages
CUST6906,11,454.27272727272725,3.0,29.363636363636363,0,1,JioMart,Dairy
CUST5982,11,598.3636363636364,2.727272727272727,35.27272727272727,0,1,JioMart,Dairy
CUST3847,11,595.7272727272727,3.3636363636363638,24.818181818181817,0,0,Blinkit,Fruits & Vegetables
CUST1735,11,620.3636363636364,3.909090909090909,26.90909090909091,0,0,Blinkit,Dairy
CUST2405,11,454.72727272727275,2.5454545454545454,25.272727272727273,0,1,Swiggy Instamart,Snacks
CUST8850,11,519.9090909090909,3.6363636363636362,28.90909090909091,0,0,JioMart,Snacks
CUST5668,11,498.0,3.090909090909091,30.636363636363637,0,1,Swiggy Instamart,Snacks
CUST8218,11,747.0909090909091,3.3636363636363638,26.181818181818183,0,0,Swiggy Instamart,Grocery
CUST2505,11,657.3636363636364,4.181818181818182,34.54545454545455,0,0,Swiggy Instamart,Beverages
CUST5921,11,642.9090909090909,3.4545454545454546,25.545454545454547,0,0,JioMart,Beverages
CUST8256,11,687.8181818181819,3.0,26.818181818181817,0,0,Swiggy Instamart,Fruits & Vegetables
CUST5005,11,777.2727272727273,3.3636363636363638,31.545454545454547,0,0,JioMart,Beverages
CUST8118,11,573.5454545454545,2.727272727272727,25.09090909090909,0,1,Blinkit,Fruits & Vegetables
CUST3684,11,411.3636363636364,3.0,30.636363636363637,0,0,Swiggy Instamart,Personal Care
CUST5309,11,416.45454545454544,3.1818181818181817,29.272727272727273,0,0,JioMart,Fruits & Vegetables
CUST6440,11,606.0909090909091,3.5454545454545454,31.272727272727273,0,0,Blinkit,Snacks
CUST4348,11,512.7272727272727,4.181818181818182,35.09090909090909,0,0,Swiggy Instamart,Fruits & Vegetables
CUST4525,11,1035.3636363636363,2.8181818181818183,30.727272727272727,0,1,Blinkit,Personal Care
CUST9478,11,748.6363636363636,3.727272727272727,31.0,0,0,Swiggy Instamart,Grocery
CUST2590,11,410.09090909090907,3.5454545454545454,25.363636363636363,0,0,Swiggy Instamart,Fruits & Vegetables
CUST7460,11,568.7272727272727,2.6363636363636362,28.454545454545453,0,1,Blinkit,Grocery
CUST4245,11,529.0,3.6363636363636362,31.181818181818183,0,0,Blinkit,Beverages
CUST3315,11,439.6363636363636,3.1818181818181817,30.272727272727273,0,1,Blinkit,Dairy
CUST1301,11,569.8181818181819,4.0,26.272727272727273,0,0,Swiggy Instamart,Beverages
CUST5607,11,659.1818181818181,2.909090909090909,28.454545454545453,0,1,JioMart,Fruits & Vegetables
CUST1655,11,588.1818181818181,2.727272727272727,29.0,0,1,JioMart,Beverages
CUST9732,11,684.5454545454545,3.4545454545454546,28.272727272727273,0,0,Swiggy Instamart,Fruits & Vegetables
CUST1733,11,585.9090909090909,3.4545454545454546,32.18181818181818,0,0,JioMart,Beverages
CUST4356,11,730.6363636363636,2.909090909090909,30.09090909090909,0,1,Blinkit,Fruits & Vegetables
CUST6162,11,630.1818181818181,3.272727272727273,26.181818181818183,0,0,Blinkit,Fruits & Vegetables
CUST5879,11,586.4545454545455,2.4545454545454546,29.0,0,1,Swiggy Instamart,Fruits & Vegetables
CUST9562,11,543.3636363636364,2.727272727272727,29.818181818181817,0,1,Blinkit,Fruits & Vegetables
CUST7372,11,439.90909090909093,2.5454545454545454,29.545454545454547,0,1,Blinkit,Fruits & Vegetables
CUST4564,11,518.5454545454545,3.090909090909091,30.272727272727273,0,0,JioMart,Dairy
CUST6727,11,704.9090909090909,3.6363636363636362,30.454545454545453,0,0,JioMart,Beverages
CUST2538,11,502.1818181818182,3.0,32.18181818181818,0,1,JioMart,Grocery
CUST4504,11,523.7272727272727,3.272727272727273,28.0,0,0,Blinkit,Dairy
CUST7145,11,700.1818181818181,3.272727272727273,27.545454545454547,0,0,Blinkit,Dairy
CUST2544,11,562.5454545454545,3.8181818181818183,32.36363636363637,0,0,JioMart,Dairy
CUST8542,11,548.3636363636364,2.727272727272727,24.90909090909091,0,1,JioMart,Snacks
CUST5355,11,565.1818181818181,3.4545454545454546,28.727272727272727,0,0,Blinkit,Personal Care
CUST2733,11,486.0,2.272727272727273,30.545454545454547,0,1,Swiggy Instamart,Beverages
CUST2878,11,403.27272727272725,3.727272727272727,30.90909090909091,0,0,JioMart,Fruits & Vegetables
CUST9244,11,604.3636363636364,3.3636363636363638,27.545454545454547,0,0,Blinkit,Snacks
CUST3294,11,362.8181818181818,3.8181818181818183,33.54545454545455,0,0,JioMart,Fruits & Vegetables
CUST7322,11,531.8181818181819,3.1818181818181817,30.727272727272727,0,0,Swiggy Instamart,Fruits & Vegetables
CUST5693,11,620.0909090909091,2.727272727272727,25.545454545454547,0,1,Swiggy Instamart,Beverages
CUST3501,11,627.0909090909091,3.3636363636363638,28.818181818181817,0,0,Swiggy Instamart,Fruits & Vegetables
CUST6077,11,620.6363636363636,3.0,27.818181818181817,0,1,Swiggy Instamart,Fruits & Vegetables
CUST7061,11,609.8181818181819,3.727272727272727,31.181818181818183,0,0,Blinkit,Personal Care
CUST5632,11,364.72727272727275,2.909090909090909,33.45454545454545,0,1,Swiggy Instamart,Dairy
CUST1201,11,850.6363636363636,2.8181818181818183,25.181818181818183,0,1,JioMart,Personal Care
CUST6998,11,697.0,2.8181818181818183,29.09090909090909,0,1,JioMart,Personal Care
CUST5444,11,609.6363636363636,3.727272727272727,33.72727272727273,0,0,JioMart,Snacks
CUST3931,11,614.2727272727273,2.3636363636363638,33.27272727272727,0,1,JioMart,Grocery
CUST8515,11,543.4545454545455,3.1818181818181817,31.181818181818183,0,1,Blinkit,Beverages
CUST5351,11,470.6363636363636,3.1818181818181817,31.636363636363637,0,0,Blinkit,Fruits & Vegetables
CUST5915,11,481.6363636363636,2.727272727272727,30.09090909090909,0,1,JioMart,Personal Care
CUST2127,11,654.0,3.5454545454545454,26.181818181818183,0,0,Blinkit,Beverages
CUST8179,11,666.2727272727273,3.6363636363636362,26.0,0,0,JioMart,Beverages
CUST1630,11,690.2727272727273,2.4545454545454546,26.727272727272727,0,1,Blinkit,Dairy
CUST9812,11,476.0,3.5454545454545454,27.454545454545453,0,0,Blinkit,Dairy
CUST9329,11,579.8181818181819,3.909090909090909,31.636363636363637,0,0,JioMart,Beverages
CUST5823,11,507.27272727272725,3.6363636363636362,25.363636363636363,0,0,JioMart,Fruits & Vegetables
CUST7440,11,646.2727272727273,2.6363636363636362,29.09090909090909,0,1,Blinkit,Beverages
CUST1381,11,560.6363636363636,3.272727272727273,30.454545454545453,0,0,JioMart,Dairy
CUST2079,11,818.3636363636364,3.1818181818181817,24.90909090909091,0,0,JioMart,Grocery
CUST7333,11,633.8181818181819,2.8181818181818183,31.818181818181817,0,1,Blinkit,Fruits & Vegetables
CUST6461,11,605.1818181818181,3.090909090909091,26.363636363636363,0,0,JioMart,Dairy
CUST4156,11,443.09090909090907,3.5454545454545454,30.272727272727273,0,0,JioMart,Beverages
CUST7876,11,646.2727272727273,3.5454545454545454,22.818181818181817,0,0,Blinkit,Personal Care
CUST1627,11,611.8181818181819,3.0,23.727272727272727,0,1,JioMart,Grocery
CUST6546,11,498.45454545454544,2.8181818181818183,24.818181818181817,0,1,JioMart,Fruits & Vegetables
CUST2500,11,634.5454545454545,2.4545454545454546,28.272727272727273,0,1,JioMart,Fruits & Vegetables
CUST2003,11,415.3636363636364,3.8181818181818183,28.272727272727273,0,0,Blinkit,Beverages
CUST7754,11,538.3636363636364,2.1818181818181817,30.727272727272727,0,1,Blinkit,Fruits & Vegetables
CUST3017,11,637.4545454545455,2.8181818181818183,25.818181818181817,0,1,Blinkit,Dairy
CUST8676,11,691.2727272727273,2.909090909090909,29.181818181818183,0,1,Blinkit,Dairy
CUST2614,11,739.7272727272727,3.090909090909091,28.636363636363637,0,1,Blinkit,Beverages
CUST3472,11,526.8181818181819,3.1818181818181817,33.18181818181818,0,1,Blinkit,Fruits & Vegetables
CUST9158,11,476.72727272727275,3.5454545454545454,25.454545454545453,0,0,JioMart,Grocery
CUST6022,11,414.54545454545456,3.3636363636363638,33.27272727272727,0,0,Blinkit,Beverages
CUST9572,11,541.3636363636364,3.3636363636363638,26.636363636363637,0,0,Blinkit,Beverages
CUST9268,11,471.1818181818182,1.7272727272727273,29.09090909090909,0,1,JioMart,Beverages
CUST4616,11,309.72727272727275,2.909090909090909,23.90909090909091,0,1,Blinkit,Snacks
CUST7863,11,631.1818181818181,3.1818181818181817,29.727272727272727,0,0,Swiggy Instamart,Fruits & Vegetables
CUST9403,11,447.90909090909093,3.0,29.636363636363637,0,0,JioMart,Dairy
CUST3454,11,624.5454545454545,2.6363636363636362,35.09090909090909,0,1,Blinkit,Personal Care
CUST5147,11,637.4545454545455,2.272727272727273,31.818181818181817,0,1,JioMart,Grocery
CUST7798,11,501.90909090909093,2.909090909090909,23.09090909090909,0,1,Blinkit,Beverages
CUST6568,11,613.0,3.727272727272727,25.272727272727273,0,0,Blinkit,Dairy
CUST6251,11,626.5454545454545,2.6363636363636362,29.636363636363637,0,1,Blinkit,Grocery
CUST9547,11,723.5454545454545,3.272727272727273,30.09090909090909,0,0,Blinkit,Personal Care
CUST8931,11,668.2727272727273,3.090909090909091,29.0,0,0,JioMart,Grocery
CUST3920,11,551.7272727272727,3.1818181818181817,28.636363636363637,0,0,Swiggy Instamart,Dairy
CUST7472,11,472.90909090909093,2.8181818181818183,31.636363636363637,0,1,Blinkit,Dairy
CUST4807,11,604.0,2.909090909090909,30.363636363636363,0,1,Blinkit,Personal Care
CUST3844,11,513.7272727272727,3.727272727272727,34.0,0,0,Swiggy Instamart,Beverages
CUST2021,11,622.3636363636364,3.090909090909091,27.90909090909091,0,0,JioMart,Fruits & Vegetables
CUST3466,11,543.9090909090909,2.5454545454545454,32.36363636363637,0,1,JioMart,Grocery
CUST6675,11,662.5454545454545,3.090909090909091,28.181818181818183,0,0,JioMart,Beverages
CUST4943,11,589.3636363636364,2.4545454545454546,26.0,0,1,Swiggy Instamart,Beverages
CUST4376,11,478.90909090909093,4.090909090909091,22.636363636363637,0,0,JioMart,Fruits & Vegetables
CUST2653,11,753.0,3.0,31.0,0,1,Swiggy Instamart,Grocery
CUST2304,11,451.90909090909093,2.6363636363636362,37.81818181818182,0,1,Blinkit,Fruits & Vegetables
CUST8001,11,450.27272727272725,3.4545454545454546,27.363636363636363,0,0,JioMart,Grocery
CUST5797,11,645.8181818181819,3.6363636363636362,30.363636363636363,0,0,Swiggy Instamart,Grocery
CUST2914,11,540.7272727272727,3.0,29.545454545454547,0,1,JioMart,Fruits & Vegetables
CUST3998,11,644.3636363636364,3.272727272727273,33.18181818181818,0,0,Blinkit,Beverages
CUST9583,11,761.5454545454545,4.363636363636363,27.363636363636363,0,0,JioMart,Beverages
CUST7975,11,544.7272727272727,3.090909090909091,31.0,0,0,Blinkit,Grocery
CUST8041,11,460.0,3.6363636363636362,27.363636363636363,0,0,Swiggy Instamart,Beverages
CUST6316,11,582.5454545454545,4.090909090909091,32.81818181818182,0,0,JioMart,Personal Care
CUST7425,11,518.0909090909091,3.909090909090909,32.18181818181818,0,0,JioMart,Dairy
CUST8187,11,688.2727272727273,3.909090909090909,29.636363636363637,0,0,Swiggy Instamart,Dairy
CUST6868,11,589.7272727272727,2.909090909090909,28.272727272727273,0,1,Blinkit,Dairy
CUST1989,11,632.5454545454545,2.727272727272727,33.81818181818182,0,1,JioMart,Grocery
CUST9906,11,745.2727272727273,2.4545454545454546,29.0,0,1,Blinkit,Beverages
CUST8685,11,773.3636363636364,2.5454545454545454,29.636363636363637,0,1,Swiggy Instamart,Personal Care
CUST9618,11,510.1818181818182,2.909090909090909,28.90909090909091,0,0,Swiggy Instamart,Dairy
CUST2998,11,552.6363636363636,3.3636363636363638,29.272727272727273,0,0,Swiggy Instamart,Beverages
CUST8257,11,830.7272727272727,3.0,33.09090909090909,0,1,JioMart,Personal Care
CUST5049,11,505.3636363636364,4.7272727272727275,26.272727272727273,0,0,Swiggy Instamart,Fruits & Vegetables
CUST3598,11,656.7272727272727,3.090909090909091,28.90909090909091,0,1,JioMart,Personal Care
CUST2470,11,687.7272727272727,2.8181818181818183,27.636363636363637,0,1,Swiggy Instamart,Beverages
CUST3649,11,459.6363636363636,3.5454545454545454,30.727272727272727,0,0,Blinkit,Fruits & Vegetables
CUST6626,11,415.72727272727275,3.272727272727273,35.72727272727273,0,0,Swiggy Instamart,Personal Care
CUST3978,11,410.45454545454544,2.272727272727273,26.181818181818183,0,1,Swiggy Instamart,Personal Care
CUST7570,11,625.7272727272727,3.0,31.363636363636363,0,1,Swiggy Instamart,Snacks
CUST9661,11,546.8181818181819,3.909090909090909,24.90909090909091,0,0,Blinkit,Beverages
CUST9768,11,646.8181818181819,3.1818181818181817,29.90909090909091,0,1,Blinkit,Grocery
CUST4577,11,640.7272727272727,3.4545454545454546,32.54545454545455,0,0,Blinkit,Beverages
CUST4171,11,617.9090909090909,3.0,29.818181818181817,0,1,JioMart,Grocery
CUST4265,11,709.3636363636364,3.5454545454545454,32.90909090909091,0,0,Blinkit,Dairy
CUST4293,11,624.0,3.8181818181818183,27.0,0,0,Swiggy Instamart,Beverages
CUST9775,11,498.3636363636364,3.5454545454545454,29.363636363636363,0,0,Blinkit,Grocery
CUST6084,11,590.7272727272727,3.5454545454545454,30.727272727272727,0,0,Blinkit,Dairy
CUST6490,11,540.0909090909091,3.0,30.545454545454547,0,0,Blinkit,Snacks
CUST4296,11,639.2727272727273,3.3636363636363638,30.636363636363637,0,0,Blinkit,Fruits & Vegetables
CUST5320,11,587.4545454545455,3.090909090909091,29.272727272727273,0,0,Blinkit,Fruits & Vegetables
CUST5842,11,640.7272727272727,2.909090909090909,27.545454545454547,0,1,Blinkit,Fruits & Vegetables
CUST2690,11,377.6363636363636,3.3636363636363638,28.727272727272727,0,1,JioMart,Fruits & Vegetables
CUST7895,11,433.1818181818182,2.6363636363636362,32.18181818181818,0,1,Blinkit,Snacks
CUST3688,11,561.7272727272727,2.8181818181818183,32.63636363636363,0,1,Blinkit,Dairy
CUST8210,11,818.7272727272727,2.909090909090909,31.818181818181817,0,0,Blinkit,Personal Care
CUST9020,11,420.1818181818182,3.3636363636363638,28.818181818181817,0,0,Blinkit,Beverages
CUST9286,11,635.5454545454545,2.8181818181818183,30.09090909090909,0,1,Blinkit,Snacks
CUST3511,11,522.6363636363636,2.8181818181818183,29.818181818181817,0,1,JioMart,Snacks
CUST3099,11,475.09090909090907,3.1818181818181817,30.90909090909091,0,1,Blinkit,Dairy
CUST4883,11,606.4545454545455,3.4545454545454546,33.18181818181818,0,0,JioMart,Dairy
CUST6361,11,581.4545454545455,3.6363636363636362,35.27272727272727,0,0,JioMart,Grocery
CUST1979,11,576.1818181818181,2.8181818181818183,29.0,0,1,JioMart,Beverages
CUST1008,11,582.3636363636364,2.3636363636363638,27.818181818181817,0,1,JioMart,Dairy
CUST2423,11,405.54545454545456,2.5454545454545454,29.818181818181817,0,1,Blinkit,Beverages
CUST6345,11,585.1818181818181,3.272727272727273,32.90909090909091,0,0,Blinkit,Grocery
CUST7040,11,470.1818181818182,2.6363636363636362,31.90909090909091,0,1,JioMart,Beverages
CUST5580,11,492.6363636363636,3.090909090909091,29.90909090909091,0,1,Blinkit,Fruits & Vegetables
CUST7660,11,834.0,2.5454545454545454,26.545454545454547,0,1,Blinkit,Dairy
CUST6835,11,433.27272727272725,3.1818181818181817,26.272727272727273,0,1,Blinkit,Beverages
CUST1277,11,775.3636363636364,3.6363636363636362,29.545454545454547,0,0,Blinkit,Grocery
CUST5816,11,461.27272727272725,4.090909090909091,24.0,0,0,Swiggy Instamart,Dairy
CUST8961,11,633.3636363636364,2.909090909090909,25.636363636363637,0,1,JioMart,Grocery
CUST6572,11,662.1818181818181,3.3636363636363638,29.90909090909091,0,1,Blinkit,Beverages
CUST4911,11,479.09090909090907,2.090909090909091,28.90909090909091,0,1,Swiggy Instamart,Snacks
CUST3802,11,524.6363636363636,2.8181818181818183,29.636363636363637,0,1,Blinkit,Fruits & Vegetables
